simpang	70	menyimpang,persimpangan,penyimpangan,persimpangan-persimpangan
maut	70	maut,mautlah
gubernur	70	gubernur,gubernur-gubernur,gubernurnya,gubernurmu
lintas	69	melintasi,melintas,melintasinya,terlintas,lintasilah,pelintas
hampir	69	hampir,menghampiri,menghampirinya,menghampiriku,menghampirimu,terhampiri
jelas	69	jelas,menjelaskan,menjelaskannya,jelaskan,jelaslah,dijelaskan
sahabat	69	sahabat,sahabat-sahabatku,sahabat-sahabatnya,bersahabat,persahabatan,sahabatmu
khusus	69	dikhususkan,khusus,mengkhususkan,khususnya,khususmu,mengkhususkannya
papan	69	papan,papan-papan,papan-papannya,papanmu,berpapan
kecapi	68	kecapi,kecapi-kecapimu,kecapimu
mabuk	68	mabuk,pemabuk,memabukkan,kemabukan,mabuknya,mabuklah
cuci	68	mencuci,dicuci,cucilah,mencucinya,pencuciannya,cuci
basuh	68	membasuh,pembasuhan,basuhlah,dibasuh,pembasuhan-ku,membasuhmu
mampu	68	mampu,kemampuan,kemampuannya,memampukan,kemampuanku,kemampuanmu
curi	68	mencuri,pencuri,dicuri,pencurian,curianku,curiannya
undang	68	mengundang,undang-undang,diundang,undangan,mengundangmu,undanglah
gantung	68	digantung,menggantung,tergantung,gantungan,bergantung,menggantungkan
tunggang	68	penunggang,menunggang,menunggangi,penunggangnya,ditunggangi,menungganginya
lipat	67	lipat,berlipat,dilipat,melipat,melipatnya,lipatan-lipatan
lapis	67	melapisinya,melapisi,dilapisi,lapisilah,lapisi,lapisan
rahasia	67	rahasia,rahasia-rahasia,rahasianya,merahasiakan,merahasiakannya,dirahasiakan
sayang	67	menyayangkan,sayang,menyayangi,penyayang,sayangku,kesayangan-ku
madu	67	madu,madunya,maduku
sempurna	67	sempurna,disempurnakan,menyempurnakan,kesempurnaan,menyempurnakannya,sempurnakanlah
sinagoge	67	sinagoge,sinagoge-sinagoge,sinagoge-sinagogemu,sinagogemu
tempur	66	pertempuran,bertempur,tempur
aras	66	aras,arasnya,arasmu
khianat	66	mengkhianati,pengkhianat,berkhianat,pengkhianatan,dikhianati,khianat
remuk	65	meremukkan,diremukkan,remuk,meremukkanku,remukkan,kauremukkan
zaitun	65	zaitun,zaitunmu
jamu	65	perjamuan,jamuan,perjamuan-perjamuan,menjamu,perjamuan-ku
permata	65	permata,permata-permata
kejam	65	kejam,kekejaman,kekejamannya
sandung	65	tersandung,menyandung
cabut	65	mencabut,dicabut,mencabutmu,tercabut,cabutlah,mencabutnya
liar	64	liar,berkeliaran,liarlah
buruk	64	buruk,buruknya,seburuk
lelah	64	lelah,melelahkan,lelahnya,kelelahan,dilelahkan,berlelah-lelah
daya	64	daya,berdaya,memperdaya,memperdayaimu,memperdayanya,teperdaya
nafsu	64	nafsu,bernafsu,nafsunya,nafsumu,nafsuku
guncang	64	berguncang,mengguncangkan,terguncang,diguncangkan,mengguncang-guncangkan,mengguncang
bendahara	64	perbendaharaan,bendahara,perbendaharaannya,perbendaharaan-nya,perbendaharaan-ku,perbendaharaanku
pindah	63	memindahkan,pindah,pindahan,berpindah,memindahkannya,dipindahkan
lutut	63	berlutut,lutut,lututnya,berlututlah,lutut-lutut,lututmu
hias	63	hiasan,perhiasan,perhiasan-perhiasan,perhiasannya,berhiaskan,dihiasi
tadi	63	tadi,tadinya
tuduh	63	tuduhan,menuduh,dituduh,tuduhan-tuduhan,menuduhnya,tuduhkan
busur	62	busur,busurnya,busurku,busur-nya,busur-ku,busurmu
periksa	62	memeriksa,memeriksanya,periksalah,diperiksa,pemeriksa,pemeriksaan
hubung	62	hubungan,berhubungan,sehubungan,menghubungi,hubungan-ku,hubungannya
perahu	62	perahu,perahu-perahu,perahunya
bau	61	bau,baunya,berbau,bau-bauan,bau-bau
menara	61	menara,menara-menara,menara-menaramu,menaranya,menara-menaranya
anda	61	seandainya
sulit	61	kesulitan,sulit,kesulitan-kesulitan,menyulitkan,sulitnya,kesulitanku
pahit	61	pahit,kepahitan,pahitnya,kepahitannya
belalang	61	belalang,belalang-belalang
utang	61	utang,berutang,utangmu,utangnya,mengutangi,pengutang
tuai	61	menuai,penuai,dituai,tuaian,penuaianmu,tuai
bulu	60	bulu,berbulu,bulunya,bulu-bulunya,bulu-bulu
layak	60	layak,layaknya,selayaknya
lengan	60	lengan,lengannya,lengan-lengan,lengan-nya,lengan-mu,lenganku
besok	60	besok
beda	60	berbeda,membedakan,membeda-bedakan,perbedaan,dibedakan,berbeda-beda
tangis	59	tangisan,menangisi,menangisinya,tangis,tangisnya,tangisku
heran	59	heran,terheran-heran,keheranan,heranlah,terheran-heranlah,mengherankan
akar	59	akar,akar-akarnya,berakar,akarnya,akar-akar,akarmu
ratu	59	ratu,ratu-ratu
biji	58	biji,biji-bijian,berbiji,biji-biji
tepat	58	tepat,menepati,menepatinya,tepatnya,tepati,tepatilah
mukjizat	58	mukjizat,mukjizat-mukjizat,mukjizat-mukjizat-nya,mukjizat-mukjizat-ku,mukjizat-ku
pulih	57	memulihkan,dipulihkan,pulih,pemulihan,pulihkanlah,pulihkan
pahat	57	pahatan,pahat,dipahat,memahat,pemahat,pahatannya
ungu	57	ungu
usung	57	pengusung,pengusungnya,diusung,mengusung,pengusung-pengusung,usungan
ukir	57	ukiran,mengukir,diukir,ukirannya,ukirlah,diukirkan
hujat	57	menghujat,hujatan,hujat,dihujat,hujatan-nya,penghujat
akal	57	akal,berakal
duri	56	duri,duri-duri
cantik	56	cantik,kecantikanmu,kecantikan,cantiknya,tercantik,kecantikannya
bukti	56	terbukti,bukti,membuktikan,dibuktikan,buktinya,buktikan
gelang	56	gelang,gelang-gelang,gelang-gelangnya,pergelangan,gelangmu,gelangnya
jari	56	jari,jarinya,jari-jarinya,jari-nya,jarimu,jari-jariku
luput	56	terluput,luput,meluputkan,luputkan,diluputkan,meluputkannya
kemenyan	56	kemenyan,kemenyannya,kemenyan-kemenyan,kemenyan-ku
penjuru	56	penjuru,penjurunya,penjuru-penjuru
daun	55	daun,daun-daunnya,daun-daun,daunnya,berdaun
perunggu	55	perunggu,perunggunya
luas	55	luas,meluaskan,memperluas,meluas,luasnya,diperluas
dahsyat	55	dahsyat,kedahsyatan,dahsyatnya
bayi	55	bayi,bayi-bayi,bayi-bayinya,bayinya
gali	55	menggali,digali,gali,penggalian,menggalinya,galilah
keping	55	berkeping-keping,keping,sekeping,kepingan,keping-keping
percik	55	memercikkan,memercikkannya,percikan,dipercikkan,percikkanlah,terpercik
sabar	55	sabar,kesabaran,bersabar,bersabarlah,kesabaran-nya,kesabaran-mu
serambi	55	serambi,serambi-serambinya,serambi-serambi
sadar	54	menyadari,sadar,menyadarinya,kesadaran,menyadarkan,sadari
daftar	54	daftar,didaftar,terdaftar,didaftarkan,pendaftaran,mendaftarkan
sang	54	sang
padahal	54	padahal
timbun	54	timbunan,menimbun,ditimbun,bertimbun-timbun,menimbunnya,timbunlah
leher	54	leher,lehermu,lehernya,leherku
paksa	54	paksa,memaksa,terpaksa,paksaan,memaksanya,memaksamu
macam	54	macam,semacam,bermacam-macam,semacamnya
gigi	54	gigi,giginya,gigiku,bergigi,gigi-gigi,gigi-nya
roda	54	roda-roda,roda,rodanya,roda-rodanya
prajurit	54	prajurit,prajurit-prajurit,prajuritnya,prajurit-prajuritnya
amat	53	mengamati,amat,mengamatinya,mengamat-amati,amatilah,mengamat-amatinya
hebat	53	hebat,kehebatan,hebatlah,hebatnya
mangsa	53	mangsa,mangsanya,pemangsa,memangsa,dimangsa,memangsanya
keluh	53	mengeluh,keluhan,keluh,keluhanku,berkeluh,keluhkan
meni	53	menikah
celaka	53	celaka,mencelakakan,kecelakaanku,celakaku,mencelakakannya,mencelakakanku
jerat	53	jerat,menjerat,terjerat,jerat-jerat,jerat-ku,jeratnya
selidik	53	menyelidiki,menyelidikinya,selidikilah,diselidiki,terselidiki,kuselidiki
cium	52	mencium,menciumnya,ciuman,cium,ciumlah,berciuman
datar	52	dataran,datar
langkah	52	langkah,langkah-langkahku,langkahnya,langkah-langkah,langkah-langkahnya,langkahku
alami	52	mengalami,alami,alamimu,dialami
rantai	52	rantai,rantai-rantai,dirantai,rantainya,rantai-rantaiku
haus	52	haus,kehausan,hausnya
lacur	52	pelacur,pelacur-pelacur,melacurkan,pelacuran,melacur,pelacuranmu
jijik	52	kejijikan,menjijikkan,jijik,kejijikan-kejijikan,menjijikan
anggota	52	anggota,anggota-anggota,anggota-anggotanya,anggota-anggotamu
sembilan	52	kesembilan,sembilan
saleh	52	saleh,kesalehan,saleh-mu,salehnya,saleh-nya,kesalehan-nya
pilar	52	pilar,pilar-pilar,pilar-pilarnya,pilarnya
kosong	51	kosong,mengosongkan,dikosongkan,kekosongan
semak	51	semak,semak-semak,semak-semaknya
asap	51	asap,berasap,asapnya
abu	51	abu,abunya
nyaring	51	nyaring,menyaring,menyaringkan,nyaringkan
gulung	51	gulungan,digulung,menggulungmu,menggulung,bergulunglah,tergulung
sinar	51	bersinar,sinar,sinarkanlah,menyinarimu,sinarnya,bersinarnya
danau	51	danau
buru	50	memburu,terburu-buru,pemburu,buruan,diburu,memburuku
semangat	50	semangat,bersemangat,semangatnya,semangatku,menyemangati,semangatmu
jelai	50	jelai,jelainya
lurus	50	lurus,meluruskan,diluruskan,luruskanlah
bayang	50	bayang-bayang,bayangan,bayangannya,bayangkan
pajak	50	pajak,pajaknya
taman	49	taman,taman-taman,taman-tamanmu
gentar	49	gentar,kegentaran,menggentarkan
kapan	49	kapan,kapankah
bahagia	49	berbahagialah,kebahagiaan,berbahagia,bahagia
meterai	49	meterai,dimeteraikan,memeteraikan,termeterai,memeteraikannya,meterainya
sorak	49	bersorak,bersoraklah,sorak,bersorak-sorak,menyorakkan,bersorak-soraklah
sarang	49	sarang,bersarang,sarangnya,sarangmu,sarang-sarang,sarangku
sesak	49	kesesakan,kesesakanku,kesesakannya,sesak,kesesakanmu,penyesakku
tewas	49	tewas,menewaskan,ditewaskan
sambut	48	menyambut,menyambutnya,menyambutmu,sambutlah,menyambut-nya,menyambutku
rempah	48	rempah-rempah,merempah-rempahi,merempahi-rempahinya,rempah-rempahnya,rempah-rempahku,rempah
serak	48	menyerakkan,diserakkan,berserak,terserak,serakkan,menyerakkanmu
budi	48	budi,budinya,budiku,budimu,berbudi,budi-nya
tekun	48	ketekunan,bertekun,tekun,bertekunlah,ketekunanku,ketekunanmu
rampok	48	perampok,merampok,dirampok,perampok-perampok,merampok-ku
perkakas	47	perkakas,perkakasnya,perkakas-perkakas
duka	47	berduka,mendukakan,kedukaan,duka,dukaku,mendukakan-nya
cucu	47	cucu,cucumu,cucunya,cucu-cucunya,cucu-cucuku,cucuku
buas	47	buas
mertua	47	mertuanya,mertua,mertuamu
tel	47	menelan,ditelan,menelannya,menelanmu,menelanku,ditelannya
titah	47	titah-titah-mu,titah,dititahkan,bertitah,titahkan,menitahkan
perwira	47	perwira,perwira-perwira,perwiranya,perwira-perwiranya
sepenuh	47	sepenuhnya,sepenuh
mangkuk	47	mangkuk,mangkuk-mangkuk,mangkuk-mangkuknya
patuh	47	mematuhi,patuh,patuhilah,mematuhi-nya,mematuhinya,patuhi
timbul	47	menimbulkan,timbul,ditimbulkan,timbullah,ditimbulkannya,timbulkan
hajar	47	menghajar,menghajarmu,dihajar,menghajar-nya,hajar,kuhajar
kubu	47	berkubu,kubu,kubu-kubu,kubu-kubunya,kubunya,kubu-kubumu
cemooh	47	pencemooh,mencemooh,cemoohan,cemooh,mencemoohmu
provinsi	47	provinsi,provinsi-provinsi
terbang	46	terbang,diterbangkan,menerbangkan,menerbangkannya
merpati	46	merpati,merpatiku,merpati-mu,merpati-merpati
atap	46	atap,atapnya,atap-atap,beratap,peratap,atapmu
delapan	46	delapan
tengkar	46	pertengkaran,bertengkar,mempertengkarkannya
kemari	46	kemari
lembut	46	lembut,kelembutan,kelembutannya
cukur	46	mencukur,cukur,dicukur,bercukur,mencukurnya,cukurlah
rusa	46	rusa,kerusakan,kerusakannya,rusa-rusa
rebah	46	rebah,merebahkan,kerebahanku
nikah	46	menikahi,pernikahan,menikahinya,dinikahkan,pernikahannya,dinikahinya
seksual	46	seksual,seksualnya
korban	46	korban,pengorbanan,mengorbankan
petang	45	petang
udara	45	udara,udaranya
sangkal	45	menyangkal,menyangkalnya,menyangkali,menyangkal-mu,menyangkalinya,disangkal
gua	45	gua,gua-gua
tulus	45	tulus,ketulusan,ketulusanku
pantas	45	pantas,sepantasnya,pantasnya
pesta	45	pesta,berpesta,pestamu,pesta-pesta
wanita	45	wanita,wanita-wanita
kukuh	45	kukuh,mengukuhkan,mengukuhkannya,mengukuhkanmu
yatim	45	yatim,yatimnya
biru	45	biru
dian	45	dian,dianmu
robek	45	merobek,robek,robek-robek,robekan,merobekmu,robeknya
intai	45	mengintai,pengintai,intai,pengintaian,diintai,intailah
liang	45	liang,liangnya
penting	45	penting,kepentinganmu,kepentingan,terpenting,mementingkan,kepentingan-ku
jam	45	jam
takluk	44	menaklukkan,takluk,ditaklukkan,menaklukkannya,penakluk,ditaklukkannya
terbit	44	terbit,terbitnya,menerbitkan
lolos	44	lolos,meloloskan,loloskan
anjing	44	anjing-anjing,anjing,anjingmu,anjing-anjingmu
butuh	44	membutuhkan,kebutuhannya,butuhkan,kebutuhan,kebutuhanku,dibutuhkan
jala	44	jala,jala-jala,penjala,jala-jalanya,jala-ku,jalanya
bela	44	membela,pembelaan,pembelaanku,pembelaannya,membelanya
megah	44	bermegah,memegahkan,kemegahan,kemegahannya,kemegahanmu,megah
jendela	43	jendela,jendela-jendela,jendelanya
bahan	43	bahan,berbahan,bahan-bahan,belahan-belahan
pihak	43	memihak,pihak,berpihak,pihak-ku,pihakmu,pihakku
abai	43	mengabaikan,diabaikan,mengabaikanmu,abaikan,mengabaikannya,terabaikan
peras	43	pemerasan,memeras,pemeras,diperas,memerasnya,diperasnya
lumpuh	43	lumpuh,melumpuhkan
nilai	43	nilainya,nilai,dinilai,menilai,penilaian,penilaiannya
kuil	43	kuil,kuil-kuil,kuilnya
layar	43	berlayar,layar,layarnya,layarmu,pelayaran
catat	42	tercatat,mencatat,dicatat,catatan,catatlah
puas	42	puas,dipuaskan,terpuaskan,kepuasan
embun	42	embun,embunnya,berembun,embun-mu
aib	42	aib,aibmu,aibku,aibnya,keaiban
topang	42	menopang,penopang,ditopang,menopangmu,menopangnya,topanglah
bara	42	bara,membara,perbaraannya,perbaraan-perbaraannya,perbaraan-perbaraan,bara-bara
cerai	42	menceraikan,cerai,tercerai,diceraikan,menceraikannya,bercerai
kejut	42	terkejut,mengejutkan,mengejutkanmu,mengejutkannya,dikejutkan
tunggu	41	menunggu,menunggui,menunggu-nunggu,penunggu,menunggunya,menunggu-nya
bahu	41	bahu,bahunya,bahumu,bahu-nya,bahu-membahu
fajar	41	fajar
rindu	41	merindukan,rindu,rindukan,merindukannya,kerinduan,merindu
sudut	41	sudut,sudutnya,sudut-sudut,sudut-sudutnya
unjuk	41	unjukan,mengunjukkannya,mengunjukkan,diunjukkan,unjukanmu
umum	41	umum,mengumumkan,pengumuman,diumumkan,umumnya
sukarela	41	sukarela,sukarelamu
badai	41	badai,badai-mu
hadiah	40	hadiah,hadiah-hadiah,hadiah-hadiahmu,menghadiahkannya
busuk	40	busuk,membusuk,kebusukan,membusukkan,membusukkanku,busuknya
keranjang	40	keranjang,sekeranjang,keranjang-keranjang
bijak	40	bijak,bijaknya,kebijakan
sengsara	40	kesengsaraan,kesengsaraanku,sengsara,sengsara-sengsaraku
es	40	es
loh	40	loh,loh-loh
palang	40	palang-palang,palang,palang-palangnya,berpalang,dipalangi
embara	39	mengembara,pengembara,pengembaraanku,pengembaraan,pengembaraannya
sekutu	39	bersekutu,persekutuan,sekutumu,sekutunya,sekutu
desak	39	mendesak,mendesaknya,terdesak,didesak,mendesakmu,mendesakku
paha	39	paha,pahanya,pahaku,pahamu,paha-nya
pemuda	39	pemuda,pemuda-pemuda,pemuda-pemudamu,pemuda-pemudaku,pemuda-pemudanya,pemudanya
jamin	39	jaminan,terjamin,penjamin,menjamin,jaminannya,menjaminnya
layu	39	layu
halaman	39	halaman,halamannya,halaman-halamannya
manis	39	manis,manisnya,manisanku
hangus	39	menghanguskan,hangus,menghanguskanmu,dihanguskan,menghanguskannya
kait	39	kaitan,berkaitan,kaitan-kaitan,kait,pengait,pengait-pengait
sampar	39	sampar
main	38	memainkan,mempermainkan,bermain,bermain-main,pemain,mempermainkannya
pinggir	38	pinggir,pinggiran,pinggirannya,pinggir-pinggir
tertawa	38	tertawa,menertawakan,tertawaan,ditertawakan,menertawakannya,menertawakan-nya
gundik	38	gundik,gundiknya,gundikku,gundik-gundik,gundik-gundikmu,gundik-gundiknya
kuk	38	kuk,kuknya,kuk-kuk
sebelas	38	kesebelas,sebelas
jumpa	38	menjumpai,menjumpainya,berjumpa,jumpai,menjumpaiku,dijumpai
batang	38	sebatang,batang,batang-batang,batangnya,batang-batangnya
delap	38	kedelapan
tebang	38	menebang,ditebang,menebangnya,tebang,penebang
sukaria	38	bersukaria,bersukarialah
banding	38	dibandingkan,banding,dibanding,sebanding,membandingkan,membandingkannya
siksa	38	menyiksa,siksaan,disiksa,menyiksamu,menyiksaku,siksa
malang	38	kemalangan,malang,kemalanganmu,memalanginya,kemalanganku
selisih	37	perselisihan,berselisih,perselisihanmu
tangga	37	tangga,tangganya,tangga-tangga,tanggaku
tunas	37	bertunas,tunas,tunas-tunasnya,tunas-tunas,tunasnya
tandus	37	tandus
mandi	37	mandi,mandilah,memandikanmu,memandikannya
fitnah	37	fitnah,pemfitnah,memfitnah,difitnah,memfitnahmu
tukar	37	menukar,bertukar,ditukar,menukarkan,penukar,menukarnya
yakni	37	yakni
dik	37	didikan,didikanku
khawatir	37	khawatir,mengkhawatirkan,kekhawatiran,khawatirkan,kekhawatiranku,kekhawatiranmu
kerumun	36	kerumunan,berkerumun,dikerumuni,mengerumuninya,mengerumuni,mengerumuni-nya
mundur	36	mundur
peristiwa	36	peristiwa,peristiwa-peristiwa,peristiwanya
kantong	36	kantong,kantong-kantong,sekantong,kantongnya
gabung	36	bergabung,menggabungkan,bergabunglah,menggabungkannya
kilat	36	kilat,berkilat-kilat,berkilat,kilatan,kilat-kilat,kilat-nya
rugi	36	rugi,merugikan,kerugian,dirugikan,dirugikannya,ruginya
lantai	36	lantai,lantainya
kirmizi	36	kirmizi
singkap	36	menyingkapkan,disingkapkan,tersingkap,menyingkap,singkapkan,penyingkapan
takjub	36	takjub,menakjubkan
capai	35	mencapai,tercapai,pencapaiannya,dicapai
sore	35	sore
dingin	35	dingin,dingin-nya,kedinginan
subur	35	subur
ranting	35	ranting,ranting-ranting,ranting-rantingnya,rantingnya
sekongkol	35	bersekongkol,persekongkolan,persekongkolannya
pikul	35	memikul,pikulan,pikul,pikulkan,pemikul,memikulnya
rentang	35	merentangkan,kurentangkan,merentang,direntangkan,merentangkannya
sering	35	sering,seringnya,sesering
sambung	35	menyambung,disambung,penyambung-penyambungnya,tersambung,penyambungnya,sambungannya
tudung	35	tudung,menudungi,penudung,bertudung,menudungimu,tudungnya
kotor	35	kotoran,kotorannya,kotor,mengotorinya,mengotori
lelaki	35	lelaki,lelakinya,lelakiku,lelakimu
periuk	35	periuk,periuk-periuk,periuk-periukmu,periuknya
adang	35	mengadang,pengadang-pengadang,mengadangku,mengadangnya,pengadangnya,pengadang
pengantin	35	pengantin,pengantin-pengantinmu,pengantin-pengantin
embus	34	mengembuskan,embusan,berembus,seembusan,berembuslah,mengembuskannya
halau	34	menghalau,dihalau,penghalau,halau,menghalaunya,menghalaumu
bah	34	bah,belahlah
langsung	34	langsung,berlangsung,melangsungkan
niat	34	berniat,niat,niatmu,niat-mu,niat-nya
menantu	34	menantu,menantunya,menantumu,menantuku
leluhur	34	leluhur,leluhurnya,leluhurku,leluhurmu
pondok	34	pondok,pondok-pondok,pondok-nya,pondok-pondok-nya,pondoknya,pondok-mu
dukacita	34	dukacita,berdukacita,dukacitaku,dukacitamu
bajak	34	membajak,bajak,pembajak,bajaknya,dibajak,pembajaknya
dinding	34	dinding,dinding-dinding,dinding-dindingnya
tenun	34	tenun,tenunan,penenun,ditenun,menenun
delima	34	delima,delimaku,delimanya
juang	34	berjuang,pejuang,memperjuangkan,perjuangan,berjuanglah,perjuangkan
sehat	34	sehat,sehati,kesehatan,menyehatkan,disehatkan,kesehatanmu
melarat	34	melarat,kemelaratan,melaratnya
huni	34	dihuni,penghuni,hunian,menghuni
rohani	34	rohani,rohanimu,rohaninya
bahtera	33	bahtera,bahteranya
tumpang	33	menumpangkan,tumpangan,menumpang,penumpangan,tumpangi,menumpangkannya
susul	33	menyusul,menyusulnya,tersusul,disusul,susulan
sebentar	33	sebentar
kawin	33	kawin,perkawinan,dikawinkan,dikawini
gugur	33	gugur,menggugurkan,keguguran,berguguran,gugurnya,gugurkanlah
tumpu	33	tumpukan,tumpuan,tumpukan-tumpukan,bertumpu
sepakat	33	sepakat,kesepakatan,persepakatan,bersepakat,sepakati
liat	33	liat
malas	33	pemalas,malas,bermalas-malasan,kemalasan
telapak	33	telapak,setelapak
cemas	33	cemas,kecemasan,mencemaskan,mencemaskanmu,kucemaskan,mencemaskannya
tahbis	33	penahbisan,menahbiskan,ditahbiskan,penahbisanmu,menahbiskannya,penahbisannya
rajin	33	pengrajin,rajin,perajin,kerajinan,pengrajinnya,kerajinanmu
dewa	33	dewa,dewa-dewa,dewamu,dewanya
goyah	33	goyah,digoyahkan,tergoyahkan,menggoyahkan,menggoyahkanku,menggoyahkannya
munafik	33	munafik,kemunafikan
rasuk	33	kerasukan,dirasuki,dirasuk,merasukinya,dirasukinya
hijau	32	hijau,kehijauan,menghijau
petik	32	memetik,petik,pemetik,memetiknya,terpetik,dipetik
ering	32	mengering,mengeringkan,ering,mengeringkannya
garam	32	garam,garamilah,digarami
rahim	32	rahim,rahimnya,rahimmu,rahimku
jerami	32	jerami
halang	32	menghalangi,terhalang,menghalangi-nya,dihalangi,menghalangimu,menghalang-halangi
oyak	32	mengoyakkan,mengoyakkannya,mengoyak-ngoyak,mengoyak
selubung	32	menyelubungi,selubung,berselubung,berselubungkan,diselubungi,menyelubunginya
pandai	32	pandai,kepandaian,sepandai
hidang	32	hidangan,menghidangkan,menghidangkannya,hidangkanlah,dihidangkan,dihidangkannya
oles	32	mengoleskannya,mengoleskan,diolesi,oleslah,dioleskan,mengolesinya
pinjam	32	pinjaman,meminjamkan,meminjam,peminjam,pinjam,dipinjamkan
perangkap	32	perangkap,perangkap-perangkap
upa	32	berupa
larang	32	melarang,dilarang,larangan,larang,melarangnya,terlarang
padam	32	padam,dipadamkan,terpadamkan,dipadamkan-nya
batal	32	membatalkan,membatalkannya,dibatalkan,batal,batalkanlah
makna	32	maknanya,makna,bermakna
belenggu	32	dibelenggu,belenggu,membelenggunya,membelenggu,terbelenggu,belenggu-belenggu
darat	31	darat,daratan,mendarat
hawa	31	hawa
panggang	31	dipanggang,memanggang,pemanggang,pangganglah,panggang,panggangan
pasir	31	pasir
lekat	31	melekat,lekat,dilekatkan,berlekatan
sempat	31	kesempatan,sempat
sangga	31	penyangga,penyangga-penyangga,menyangga,disangga
tulah	31	tulah,tulah-mu
sesal	30	menyesal,menyesalinya
tani	30	petani,petani-petani,menemani,ditemani
bungkuk	30	membungkuk,membungkukkan,bungkuk,terbungkuk-bungkuk,dibungkukkan
segar	30	segar,menyegarkan,segarkanlah,disegarkan,kesegaran,menyegarkanku
dorong	30	mendorong,dorongan,didorong,mendorongnya,mendorongku,mendorongmu
warna	30	berwarna,warna,warnanya,diwarnai
wajib	30	kewajiban,wajib,kewajibanmu,kewajibannya,mewajibkan,diwajibkan
tugu	30	tugu,tugu-tugu
cabik	30	mencabik-cabik,dicabik-cabik,tercabik-cabik,mencabik,mencabiknya,mencabik-cabiknya
celup	30	mencelupkan,dicelup,mencelupkannya,dicelupkan,celupkan,celupkanlah
kolam	30	kolam,kolam-kolam,kolam-kolamnya
dahi	30	dahi,dahinya,dahimu
bangkai	30	bangkai,bangkainya,bangkai-bangkai
lompat	30	melompat,melompat-lompat,pelompat,melompati,berlompatan,melompatlah
ialah	30	ialah
renung	30	merenungkan,perenungan,merenungkannya,renungan,merenung,renunganku
sandar	30	bersandar,sandaran,sandaran-sandaran,sandaranku,sandarannya,sandar
gemuruh	30	gemuruh,bergemuruh,gemuruh-mu
maling	29	memalingkan
bungsu	29	bungsu,bungsunya,bungsumu
tempuh	29	tempuh,menempuh,kutempuh,ditempuh,menempuhnya
kerah	29	mengerahkan,dikerahkan,kerah
curang	29	curang,kecurangan
ajak	29	mengajak,mengajaknya,ajaklah,ajak,mengajakmu,mengajakku
perawan	29	perawan,keperawanannya,keperawanan
gemuk	29	gemuk,menggemukkan,gemukan,digemukkan,kegemukan,kegemukanmu
tanggal	29	menanggalkan,tanggal,menanggalkannya,ditanggalkan,tanggalkan
sihir	29	sihir,sihirmu,penyihir,sihirnya
guntur	29	guntur,mengguntur,guntur-mu
tari	29	menari-nari,menari,tarian,tari-tarian,tarian-tarian
kue	29	kue,kue-kue
angkuh	29	angkuh,keangkuhan,keangkuhannya,keangkuhanmu
merdeka	29	merdeka,kemerdekaan,memerdekakan,kemerdekaanmu
akasia	29	akasia
tengkuk	29	tengkuk,tengkuknya,tengkukmu,tengkukku
tusuk	29	menusuk,tertusuk,menusukkan,penusuk,ditusukkan,tertusuk-tusuk
seret	29	menyeret,diseret,menyeretnya,menyeretmu,seretlah,terseret
fondasi	29	fondasi,fondasinya,fondasimu,fondasi-fondasinya,fondasi-fondasi
muas	29	memuaskan,memuaskanmu
pulau	29	pulau,pulau-pulau,kepulauan
altar	29	altar,altar-altar,altarnya
nurani	29	nurani,nuraninya,nuranimu,nuraniku
hidung	28	hidungnya,hidungmu,hidung,hidung-mu,hidung-nya,hidungku
lambat	28	lambat,berlambat-lambat,terlambat,keterlambatan
gerombol	28	gerombolan,segerombolan
serigala	28	serigala,serigala-serigala
justru	28	justru
ambang	28	ambang,ambang-ambang,ambang-ambangnya
tenggelam	28	tenggelam,menenggelamkan,ditenggelamkan
tenteram	28	tenteram,ketenteraman
babi	28	babi,babi-babi,babi-babinya
hitam	28	hitam,menghitam
bahaya	28	bahaya,berbahaya,membahayakan,dibahayakan
belok	28	berbelok,membelokkan,membelok,berbeloklah
bujuk	28	membujuk,membujukmu,membujuknya,terbujuk,membujuk-nya,bujukan
irik	28	mengirik,pengirik,mengiriknya,diirik,iriklah
bengkok	28	bengkok,membengkokkan,membengkokkanku,bengkokkan,dibengkokkan-nya
utama	28	utama,terutama
jejak	28	jejak,jejak-jejak-mu,jejak-jejak,menjejakkan,dijejakkan,jejak-mu
tebar	28	menebarkan,tebarkanlah,ditebarkan,menebarkannya,menebar,tebarkan
jerit	27	menjerit,jeritan,jerit,jeritannya
hela	27	sehelai,helaan,menghela,sehela
iring	27	diiringi,pengiring,mengiringi,iringan,seiring,iring-iringan
toleh	27	menoleh
nali	27	mengenali,dikenali
lapor	27	laporan,melaporkan,dilaporkan,laporannya,melaporkannya,laporkan
bisu	27	bisu,membisu
waspada	27	waspadalah,waspada,kewaspadaan
hadir	27	hadir,kehadiran,menghadiri,kehadiran-mu,kehadiran-nya,menghadirkanmu
suap	27	suap,disuap
gambar	27	gambaran,gambar,menggambari,menggambar,gambarkanlah,gambaran-gambaran
minggu	27	minggu,minggu-minggu,seminggu
sepi	27	sepi
tikam	27	menikam,tikaman,tikam,ditikam,tikamlah,ditikamnya
makmur	27	kemakmuran,makmur,kemakmuranmu,kemakmurannya,kemakmuranku
andal	27	mengandalkan,andalkan,diandalkan,andal,andalan
panjat	27	memanjat,panjatkan,dipanjatkan,memanjatkan,memanjatnya,panjatkanlah
ribut	27	ribut,keributan,ributnya
