perimeter	581	perimeter,perimeternya
tinjau	581	meninjau,peninjauan,tinjauan,ditinjau,tinjau,peninjau
jarah	581	menjarah,penjarah,penjarahan,jarahan,dijarah,jarah
padan	578	sepadan
les	578	les,lines
beasiswa	576	beasiswa
bala	576	bala
riwayat	576	riwayat,riwayatmu,riwayatnya,riwayatku
konsultasi	576	konsultasi,berkonsultasi,konsultasikan
kritik	576	mengkritik,kritik,kritikan,dikritik,mengkritikku,pengkritik
angsa	575	angsa
analisis	575	analisis,analisisnya
cal	575	cal,cali,celal
tawa	575	tawa,tawamu,menertawai,tawanya,tertawai
manah	575	pemanah,memanah,memanahku
sisir	575	menyisir,sisir,penyisiran,disisir,menyisiri
katolik	573	katolik
paranoid	573	paranoid
upah	573	upah,upahmu,upahnya,upahan,upahku,mengupah
duyung	572	duyung
lena	572	lena,selena,terlena
hang	571	hang,helang
kargo	571	kargo,kargonya
kentut	571	kentut,kentutmu,kentutnya
anugerah	571	anugerah,dianugerahi,dianugerahkan,menganugerahkan
definisi	571	definisi,mendefinisikan,didefinisikan,definisinya,definisikan,definisimu
bobol	570	membobol,pembobolan,dibobol,bobol,kebobolan,membobolnya
koreksi	570	dikoreksi,koreksi,mengoreksi
cuman	569	cuman
internal	568	internal
pendekar	568	pendekar
telusur	568	menelusuri,telusuri,ditelusuri,menelusurinya,penelusuran
loncat	567	loncat,meloncat,loncatan,meloncati
siram	567	menyiram,siram,disiram,penyiram,menyirami,menyiramnya
zero	566	zero
pasta	566	pasta,pastanya
mekar	566	mekar,bermekaran,memekar
mah	566	mah,mahi
formasi	565	formasi
individu	565	individu
ombak	565	ombak,ombaknya,berombak,perombakan
delta	564	delta
ling	564	ling
rutin	563	rutin
kawasan	562	kawasan
biskuit	561	biskuit,biskuitnya
mogok	561	mogok,pemogokan
kartel	560	kartel
plus	560	plus
maksimal	560	maksimal,memaksimalkan,semaksimal
dalang	560	dalang,dalangnya,mendalangi
lantas	559	lantas
asih	559	mengasihi,pengasih,mengasihimu,asih
sunyi	559	sunyi,kesunyian
keping	559	keping,kepingan,sekeping,berkeping
basmi	559	membasmi,pembasmi,dibasmi,basmi,pembasmian
aria	558	aria
reuni	558	reuni,reunian
alibi	558	alibi,alibinya,alibimu
analis	558	analis,menganalisis,dianalisis
paduka	557	paduka
pita	557	pita,pitanya
ong	557	seong,ong
partisipasi	557	berpartisipasi,partisipasi
karbon	554	karbon
erik	554	erik,mengerik
riset	554	riset,risetku,risetmu,risetnya
nelayan	553	nelayan
yen	552	yen
pot	551	pot,pinot,pepinot
silang	551	silang,silangkan,menyilangkan,menyilang,persilangan,bersilang
adaptasi	550	beradaptasi,adaptasi,diadaptasi
simpati	549	simpati,simpatiku,simpatimu
tema	548	tema,temanya,bertema
valentine	547	valentine
drop	547	drop
spesialis	547	spesialis
visual	547	visual,visualnya
ventilasi	547	ventilasi,ventilasinya
banting	547	membanting,banting,bantingan,membantingnya,dibanting,terbanting
tancap	547	menancapkan,tancap,menancap,tancapkan,tertancap,ditancapkan
koridor	546	koridor
opera	546	opera
rawan	546	relawan,rawan
tupai	545	tupai
manajemen	545	manajemen
kepiting	545	kepiting,kepitingnya
bata	544	bata,bataan
atlet	544	atlet,atletis
skandal	543	skandal
olimpiade	542	olimpiade
lemon	542	lemon
udang	542	udang,udangnya
gagah	542	gagah,kegagahan
loteng	542	loteng,lotengnya
senter	542	senter,senternya,sentermu,senterku
poster	541	poster,posternya
korupsi	540	korupsi
sukacita	540	sukacita,bersukacita,bersukacitalah
argumen	539	argumen,berargumen,argumenmu
amplop	538	amplop,amplopnya
ganas	537	ganas,keganasan
colok	537	mencolok,colokan,colokkan,colok
bas	537	berbasis,bas,belasan
rajin	537	rajin,kerajinan,pengrajin
abar	537	mengabari,mengabarkan,mengabarimu,mengabariku,mengabarinya,mengabarkannya
kampret	536	kampret
kreatif	536	kreatif
sandar	536	bersandar,bersandarlah,sandaran,sandarkan,menyandarkan
fiksi	535	fiksi
yuk	535	yuk,yuki
koloni	534	koloni
masturbasi	533	masturbasi,bermasturbasi
pro	532	pro
polis	532	polis
cita	532	cita
jamu	532	perjamuan,jamuan,menjamu,jamu
sal	531	sal
segitiga	531	segitiga
tindas	530	penindasan,menindas,tertindas,penindas,ditindas
psikologi	529	psikologi
cabe	529	cabe
pencil	529	terpencil
fatal	529	fatal
sipir	529	sipir,sipirnya
mutiara	529	mutiara,mutiaranya
martabat	529	martabat,bermartabat,martabatmu,martabatku,martabatnya
pipis	528	pipis
runding	528	berunding,perundingan,merundingkan,rundingkan,runding,merundingkannya
labu	527	labu,dikelabui
bareng	527	bareng,berbarengan,barengan
raga	526	raga,ragaku,ragamu
benua	524	benua
digital	524	digital
legal	524	legal,melegalkan
ranjau	524	ranjau,ranjaunya
lisensi	524	lisensi,berlisensi,lisensinya,lisensimu
perkasa	523	perkasa
violet	523	violet
mual	523	mual
metropolis	523	metropolis
samurai	523	samurai
turis	523	turis
geram	522	menggeram,geram
sukarela	521	sukarela
heroin	520	heroin
teri	520	teri
setinggi	520	setinggi
tempuh	520	menempuh,tempuh,ditempuh
sorot	520	sorot,sorotan,disorot,menyorot,menyoroti
predator	519	predator
gatal	519	gatal
lambai	519	melambaikan,melambai,lambaikan,lambaian
kadal	518	kadal
pramuka	517	pramuka
riah	517	meriah,kemeriahan,memeriahkan
wasiat	517	wasiat,wasiatnya,wasiatku
pura	517	pura,berpura
berandal	517	berandalan,berandal
sesak	516	sesak,menyesakkan
ironis	516	ironis,ironisnya
ambul	513	ambulan,ambulannya
uskup	513	uskup,keuskupan
elak	513	mengelak,terelakkan,dielakkan
jenguk	512	menjenguk,menjenguknya,menjengukmu,menjengukku,jenguk
senat	511	senat
invasi	511	invasi,menginvasi
deskripsi	511	deskripsi,mendeskripsikan,deskripsinya,deskripsikan,mendeskripsikannya
debar	511	berdebar,mendebarkan,debaran
evaluasi	511	evaluasi,mengevaluasi,dievaluasi
haru	511	haru,terharu,mengharukan,seharunya
organik	510	organik
paha	510	paha,pahanya,pahaku,pahamu
reaktor	509	reaktor,reaktornya
engah	509	terengah,engah
masker	509	masker,maskermu,maskernya
sensasi	508	sensasi,sensasinya
polos	508	polos,kepolosan
kuta	507	kutanya
punk	507	punk
tinta	507	tinta,tintanya
amuk	506	mengamuk,amukan
relevan	505	relevan
aniaya	505	penganiayaan,menganiaya,dianiaya,aniaya,teraniaya,penganiaya
terminal	504	terminal
harfiah	504	harfiah
lembur	504	lembur
gonggong	504	menggonggong,gonggongan
dobrak	504	mendobrak,dobrak,mendobraknya,pendobrak,pendobrakan
sertifikat	503	sertifikat,bersertifikat,sertifikatnya
ungu	502	ungu
sedak	502	tersedak
mini	502	mini
ham	502	ham
jodoh	502	jodoh,perjodohan,dijodohkan,berjodoh,menjodohkan,jodohmu
ski	501	ski
gandum	501	gandum,gandumnya
rengek	501	merengek,rengekan,rengekanmu
kompromi	501	kompromi,berkompromi,dikompromikan
kekal	500	kekal,kekekalan
mekanik	499	mekanik
pinggul	499	pinggul,pinggulmu,pinggulnya,pinggulku
pensil	498	pensil,pensilnya
yayasan	497	yayasan
bilik	497	bilik
dahlia	496	dahlia
yoga	496	yoga,peyoga
babe	495	babe
royal	495	royal
pepatah	495	pepatah
sekongkol	495	bersekongkol,persekongkolan,sekongkol
etik	495	mengetik,etik,mengetikkan,mengetiknya
narapidana	493	narapidana
persegi	493	persegi
damar	493	damar
sil	493	sil
parasit	493	parasit,parasitnya
lajang	493	lajang,melajang
misil	492	misil,misilnya
tok	492	tok,toki
ransel	492	ransel,ranselmu,ranselku,ranselnya
poker	491	poker
diskon	490	diskon
kalkun	490	kalkun,kalkunnya
bon	490	bon,bonnya
megah	490	megah,kemegahan,termegah
sambar	490	menyambar,disambar,tersambar,sambaran
pai	489	pai,painya
tenar	489	ketenaran,tenar,ketenarannya,ketenaranmu
gelincir	488	tergelincir
tumor	488	tumor,tumornya
hening	488	keheningan,hening,mengheningkan
elo	487	elo
gelembung	487	gelembung,bergelembung,gelembungnya
dialog	487	dialog,dialognya,berdialog,dialogmu,dialogku
lem	486	lem
pelangi	486	pelangi
apung	486	mengapung,terapung,apung
wangi	485	wangi,wanginya,wangimu
sandiwara	485	sandiwara,bersandiwara,sandiwaranya
labirin	484	labirin,labirinnya
hampa	484	hampa,kehampaan
jalin	483	menjalin,terjalin,jalinan,jalin
puting	483	puting,putingmu,putingku,putingnya
tera	482	tera,tertera
kafe	481	kafe
nonaktif	481	menonaktifkan,dinonaktifkan,menonaktifkannya,nonaktifkan,nonaktif
winter	480	winter
tetua	479	tetua
torpedo	478	torpedo,torpedonya
kilo	478	kilo,sekilo
gerobak	478	gerobak,gerobaknya
ari	478	ari,diari
ambi	478	ambilah,ambii,mengambii
miring	478	miring,kemiringan,miringkan,memiringkan
lagak	477	berlagak
radius	477	radius
binasa	477	binasa,membinasakan,kebinasaan,binasakan
mutasi	477	mutasi,bermutasi
baptis	477	baptis,dibaptis,pembaptisan,membaptis,pembaptis,baptisku
publikasi	477	publikasi,mempublikasikan,dipublikasikan,mempublikasikannya,publikasikan
pal	476	pal
spiritual	476	spiritual,spiritualnya
selai	475	selai
jerami	475	jerami
popok	475	popok,popoknya,popokmu
rahang	475	rahang,rahangnya,rahangmu,rahangku
sis	475	sis,disisiku,disisimu,disisinya,kesisi
lesbian	473	lesbian
alias	473	alias
sekop	473	sekop,menyekop,sekopnya
acuh	473	acuh,mengacuhkan,acuhkan,mengacuhkanku,mengacuhkannya,diacuhkan
rongsok	471	rongsokan
jati	471	jati
piramida	471	piramida
konsultan	471	konsultan
salon	471	salon,salonnya,salonku
pamit	471	pamit,berpamitan,pamitan
renung	471	merenungkan,merenung,renungkan,renungan,merenungi,perenungan
bit	470	bit
idap	470	mengidap,pengidap
rusuk	470	rusuk,rusuknya,rusukku,rusukmu
beta	469	beta
musisi	469	musisi
realitas	468	realitas
cemerlang	468	cemerlang,kecemerlangan
logika	468	logika,logikanya,logikamu
mungut	468	pemungutan,memungut,memungutnya,pemungut
limbah	467	limbah
bam	466	bam
subyek	466	subyek,subyeknya
demokrasi	465	demokrasi
sutra	465	sutra
sandung	465	tersandung
kabir	464	kabir
logis	464	logis
cakup	464	mencakup,cakupan,tercakup
singgah	463	singgah,persinggahan
dinasti	462	dinasti
parasut	462	parasut,parasutnya,parasutmu,parasutku
donor	462	donor,pendonor,mendonorkan,donornya
baron	460	baron
dinas	460	dinas
kerang	460	kerang,kerangnya
wadah	460	wadah,wadahnya
bisu	460	bisu,membisu,kebisuan
kursus	459	kursus
spekulasi	459	spekulasi,berspekulasi
siklus	458	siklus,siklusnya
duit	458	duit,duitnya,duitan
bolos	458	bolos,membolos
baur	458	berbaur,membaur
jempol	458	jempol,jempolku,jempolmu,jempolnya
lekat	457	melekat,melekatkan,lekat
selancar	457	berselancar,selancar,peselancar
februari	456	februari
asosiasi	456	asosiasi
tempo	456	tempo,temponya
sejahtera	455	kesejahteraan,sejahtera
ekspos	455	mengekspos,terekspos,diekspos,mengeksposnya,mengeksposmu
mikat	454	memikat,pemikat,memikatnya,memikatmu,memikatku
sat	454	sat,satan,sati
pantul	454	memantul,pantulan,memantulkan,terpantul,dipantulkan
sketsa	453	sketsa,sketsanya
bendung	451	bendungan,terbendung,membendung,bendungannya
rahim	451	rahim,rahimnya,rahimmu,rahimku
tri	451	mentri,kementrian,tri,petri
kenyang	450	kenyang,mengenyangkan,kekenyangan
kontribusi	450	kontribusi,berkontribusi,kontribusimu
fenomena	448	fenomena
referensi	448	referensi,referensinya
jenazah	448	jenazah,jenazahnya
kit	447	kit
parade	447	parade,berparade
sepele	447	sepele,menyepelekan,disepelekan
aliansi	446	aliansi
newton	446	newton
ideal	446	ideal,idealnya
karung	446	karung,sekarung
nang	446	nangis,nang,penangan,disenangi,bersenanglah,menyenangi
balai	445	balai
mutan	445	mutan
panglima	445	panglima
korup	445	korup
fotografer	445	fotografer,fotografernya
bubur	445	bubur,buburnya
gema	445	gema,bergema,menggema
petik	444	memetik,petik,dipetik,pemetik,memetiknya
antah	444	berantah,antah
limpah	444	berlimpah,melimpah,kelimpahan,melimpahkan,limpahkan,dilimpahkan
kangen	443	kangen
rintang	443	rintangan,merintangi
kapsul	443	kapsul,kapsulnya
dukun	442	dukun
iklim	441	iklim
pastur	441	pastur
tos	441	tos
piknik	441	piknik,berpiknik
wisata	441	wisata,berwisata
tikung	440	tikungan,menikung
citra	440	citra,pencitraan,citranya,citramu
once	439	once
percik	439	percikan,memercikkan
vital	439	vital,vitalnya,vitalmu
kontraktor	438	kontraktor
selokan	438	selokan
kelapa	438	kelapa,kelapanya
lancang	438	lancang,kelancanganku,kelancangan
galeri	437	galeri
antuk	437	mengantuk,terantuk
simulasi	437	simulasi,mensimulasikan
jurnalis	436	jurnalis
kerdil	436	kerdil
bengkel	436	bengkel,bengkelnya
kurir	436	kurir,kurirnya
modifikasi	436	modifikasi,memodifikasi,dimodifikasi,memodifikasinya
gaib	434	gaib,gaibnya
suram	434	suram,kesuraman
tol	433	tol
trailer	433	trailer,trailernya
kompas	433	kompas,kompasnya
enkripsi	433	enkripsi,dienkripsi,terenkripsi,enkripsinya
tabib	432	tabib
investor	432	investor
atmosfer	432	atmosfer
formal	432	formal
dusta	432	dusta,pendusta,berdusta
licin	431	licin
tornado	431	tornado,tornadonya
seko	431	disekolah,kesekolah
tisu	429	tisu
bao	429	bao
sirkuit	429	sirkuit,sirkuitnya
lambung	429	lambung,melambung,melambungkan
ngeri	429	kengerian,ngeri
protein	428	protein
peluit	428	peluit,peluitnya
penjuru	427	penjuru
isu	427	isu,isunya
mampus	427	mampus,mampuslah
golong	427	golongan,tergolong,menggolongkan,digolongkan
rekayasa	427	rekayasa,merekayasa,direkayasa
kuping	427	menguping,kuping,kupingmu,kupingku,kupingnya
liang	426	liang
tablet	426	tablet,tabletnya
kancing	426	kancing,kancingnya,kancingkan,kancingmu
hun	426	hun,berpenghuni,penghuninya,sehun,hunan
mempelai	425	mempelai
bakteri	425	bakteri
asin	425	asin,asinan
cerna	425	pencernaan,mencerna,dicerna,mencernanya,pencernaanmu,pencernaanku
administrasi	424	administrasi
proposal	424	proposal,proposalmu
lila	423	lila
kappa	423	kappa
kane	423	kane
dekorasi	423	dekorasi,mendekorasi,dekorasinya
selip	423	menyelipkan,terselip,selipkan,diselipkan,selip,menyelip
profesi	422	profesi,profesimu,profesiku,profesinya
pasal	421	pasal
molekul	421	molekul
venus	420	venus
mister	420	mister,minister
minimal	419	minimal,meminimalkan
hantar	419	hantar,menghantar,dihantar,hantarkan,penghantaran,hantaran
mutlak	418	mutlak
vatikan	418	vatikan
komet	417	komet
rahmat	417	rahmat
bujang	417	bujangan,bujang,membujang
massal	416	massal
fase	416	fase
biologis	416	biologis,biologisku
benak	416	benakku,benakmu,benak,benaknya,dibenakku,dibenakmu
salem	415	salem
perompak	415	perompak
kasim	414	kasim
usang	414	usang
urai	414	menguraikan,terurai,uraian,mengurai,diuraikan,menguraikannya
vegetarian	413	vegetarian
akuntan	413	akuntan,akuntanku,akuntannya
edit	413	edit,mengedit,diedit,mengeditnya,editan
sadis	412	sadis
heboh	412	heboh,kehebohan,menghebohkan
tabur	412	taburan,menabur,menaburkan,taburkan,ditaburi,tabur
didih	411	mendidih,mendidihkan
selebriti	410	selebriti
telapak	410	telapak
baba	410	baba
rasional	410	rasional
cela	410	tercela,mencela,cela,kecelakan,celaan,dicela
tenis	409	tenis
visa	409	visa,visanya
cape	409	cape,kecapekan,kecapean
murka	409	murka,kemurkaan
nyamuk	408	nyamuk
trek	408	trek
dungu	408	dungu
kungfu	408	kungfu,kungfumu
mere	408	mere,merekah,merekan
hawa	408	hawa,hawai
sela	408	menyela,sela,menyelaku,menyelamu
eksklusif	407	eksklusif
sair	407	penyair
indra	407	indra,indramu
pidana	407	pidana,terpidana
buruh	406	buruh
teras	406	teras
garpu	406	garpu,garpunya
sperma	406	sperma,spermanya,spermaku,spermamu
dampar	405	terdampar
elu	405	elu
signifikan	405	signifikan
jorok	405	jorok
injil	405	injil,injilnya,penginjil
intim	405	intim,keintiman
karma	404	karma,karmanya
gergaji	404	gergaji,menggergaji,gergajinya
denda	404	denda,didenda,dendanya
stadion	403	stadion
gemuruh	403	gemuruh,bergemuruh
nyaring	403	nyaring,menyaring,penyaring,penyaringan,menyaringnya
maki	403	maki,memaki,makian,memakiku
gencat	402	gencatan
karate	402	karate
regang	402	peregangan,meregangkan,meregang,regangkan,regangan
intimidasi	402	mengintimidasi,terintimidasi,intimidasi,diintimidasi
andar	401	andari
berkah	401	berkah
pose	401	berpose,pose
bungkam	401	bungkam,membungkam,membungkamnya,dibungkam,membungkammu,membungkamku
unta	400	unta,untaku
uni	400	uni,keunikan
antisipasi	400	mengantisipasi,antisipasi,diantisipasi,mengantisipasinya
nik	400	niki,nik
ceramah	400	ceramah,menceramahiku,ceramahmu,ceramahi,berceramah,menceramahi
kejang	399	kejang
salmon	399	salmon
tuna	399	tuna
kurcaci	399	kurcaci
asma	399	asma,asmanya
hoki	398	hoki
kipas	398	kipas,kipasnya,mengipasi
rehabilitasi	398	rehabilitasi,direhabilitasi,merehabilitasi
kir	398	mengiris,kekiri,mengirimu,kir,mengirisnya
makmur	398	makmur,kemakmuran,persemakmuran
kapasitas	397	kapasitas,kapasitasnya
kompi	396	kompi
bantah	396	terbantahkan,membantahnya,membantahku,bantahan,bantah,membantahmu
aduk	395	aduk,mengaduk,diaduk,pengaduk,adukkan,mengaduknya
semak	394	semak
arloji	394	arloji,arlojinya,arlojimu,arlojiku
dangkal	393	dangkal
teler	393	teler
mai	393	mai
goyah	393	goyah,menggoyahkan,tergoyahkan
pusar	393	pusaran,pusar,pusarnya
gemas	392	menggemaskan
maniak	392	maniak
rani	392	rani,beranilah,beranikan
hafal	391	menghafal,hafal,menghafalnya,hafalkan
idola	391	idola,idolaku,mengidolakan,idolanya,idolamu,mengidolakanmu
hut	390	hut,dihutan,kehutan
dominasi	390	mendominasi,dominasi,didominasi
indikasi	390	indikasi,mengindikasikan
kado	389	kado,kadonya
teguh	389	teguh,keteguhan
faktor	388	faktor
efisien	388	efisien
orgasme	388	orgasme
cerewet	388	cerewet
obor	388	obor,obornya
blog	388	blog,blogmu,blognya
sampul	388	sampul,sampulnya
bekal	388	bekal,perbekalan,pembekalan,bekalan,berbekal
terorisme	387	terorisme
dagu	387	dagu,dagumu,dagunya,daguku
horor	386	horor
enggak	386	enggak
impas	386	impas
hero	386	hero
kompensasi	386	kompensasi,mengkompensasi
hirau	386	hiraukan,menghiraukan,menghiraukannya,dihiraukan
letus	386	meletus,letusan,meletuskan
cegat	386	mencegat,dicegat,cegat,mencegatnya,pencegatan
selaras	386	selaras,keselarasan,menyelaraskan,penyelaras,selaraskan,diselaraskan
supernatural	385	supernatural
bilah	385	belilah,sebilah,bilah
teguk	385	seteguk,teguk,tegukan,meneguk
edisi	384	edisi
takhta	384	takhta,takhtanya
interaksi	384	berinteraksi,interaksi
meri	383	meri
distribusi	383	distribusi,mendistribusikan,didistribusikan,mendistribusikannya
lensa	382	lensa,lensanya
toleransi	382	toleransi,ditoleransi,mentoleransi,menoleransi,bertoleransi
tahi	381	tahi
kardinal	381	kardinal
suar	381	suar,suarnya
agenda	381	agenda,agendanya,agendamu
cemar	381	tercemar,pencemaran,mencemarkan
loki	379	loki
tante	379	tante,tanteku
minus	379	minus,terminus
modal	379	modal,pemodal,modalnya
kumbang	378	kumbang
mel	378	mel
lusa	377	lusa
basis	377	basis
arsitek	377	arsitek
kol	377	kol
koroner	377	koroner
restu	377	restu,restumu,merestui,restuku,restunya,restuilah
wortel	376	wortel,wortelnya
kocok	376	kocok,mengocok,dikocok,kocokan,pengocok
kelabu	376	mengelabui,kelabu,mengelabuiku,mengelabuimu
rendam	376	terendam,berendam,direndam,merendam,rendam
start	375	start
balet	375	balet
provinsi	375	provinsi
sebelas	374	sebelas
dal	374	dal,dalan,dali
dahi	374	dahi,dahimu,dahinya,dahiku
parlemen	373	parlemen
unsur	373	unsur
kenan	373	berkenan,perkenankan,diperkenankan,kenan
manusiawi	372	manusiawi
mulus	372	mulus,semulus
kategori	372	kategori,dikategorikan
sukar	371	sukar,kesukaran
dadu	371	dadu,dadunya
munafik	371	munafik,kemunafikan
gorok	371	menggorok,gorok,digorok,kugorok
tobat	371	bertobat,tobat,pertobatan,bertobatlah
kolektor	370	kolektor
optimis	370	optimis
perabot	370	perabotan,perabot,perabotannya
giring	370	menggiring,giring,digiring,menggiringnya
kartun	369	kartun
legendaris	369	legendaris
dengkur	369	mendengkur,dengkur,dengkuran
jerat	369	terjerat,jerat,menjerat,jeratan,dijerat
stroke	368	stroke
parit	368	parit
tunawisma	368	tunawisma
elegan	368	elegan
gerhana	368	gerhana
bankir	368	bankir
lobster	368	lobster
panci	367	panci
kolom	367	kolom
asteroid	366	asteroid
sol	366	sol
skema	366	skema,skemanya
alis	366	alis,alismu,alisnya,alisku
juan	365	juan
bangkai	365	bangkai,bangkainya
hormon	365	hormon,hormonmu
setrum	365	setrum,menyetrum,kesetrum,disetrum,tersetrum,menyetrumku
ala	364	ala
kafir	364	kafir
permaisuri	364	permaisuri,permaisuriku
biola	364	biola,biolanya
komersial	363	komersial
cerutu	363	cerutu,cerutunya
siul	363	bersiul,siulan
teleskop	362	teleskop
altar	362	altar
demonstrasi	362	demonstrasi,mendemonstrasikan
telefon	362	telefon,menelefon
risau	362	risau,risaukan,merisaukan,dirisaukan
rias	362	riasan,rias,merias,riasanmu
sastra	361	sastra
belaka	361	belaka
kaliber	361	kaliber,berkaliber,sekaliber
tonjol	361	menonjol,tonjolan,menonjolkan
sabotase	361	sabotase,menyabotase,mensabotase,disabotase
tenggara	360	tenggara
tarzan	360	tarzan
wing	360	wing
lori	360	lori
garuk	360	menggaruk,garuk,digaruk,menggaruknya,penggaruk
tertib	360	ketertiban,tertib
oper	360	oper,mengoper,operan,operkan
bot	359	bot,botnya
antena	359	antena,antenanya
mineral	358	mineral
paranormal	358	paranormal
klakson	358	klakson,klaksonnya
angkuh	358	angkuh,keangkuhan,keangkuhanmu
almarhum	357	almarhum
pentagon	357	pentagon
instrumen	357	instrumen
admiral	357	admiral
ciri	357	ciri,cirinya
kasir	357	kasir,kasirnya
nafkah	357	nafkah,menafkahi
sumbat	356	tersumbat,menyumbat,penyumbat,sumbat,penyumbatan
lengah	355	lengah
serasa	355	serasa
dam	355	dam
veteran	355	veteran
jelang	355	menjelang
netral	355	netral,menetralkan,dinetralkan
renovasi	355	renovasi,merenovasi,direnovasi,merenovasinya
khotbah	355	khotbah,berkhotbah,pengkhotbah
mentah	354	mentah
kalender	354	kalender,kalenderku
gerbong	353	gerbong,gerbongnya
loyalitas	353	loyalitas,loyalitasmu,loyalitasku
subur	353	subur,kesuburan
bumbu	353	bumbu,bumbunya,dibumbui,membumbui
lucut	353	melucuti,dilucuti,lucuti
kontaminasi	353	terkontaminasi,kontaminasi,mengkontaminasi
psikologis	352	psikologis
mandiri	352	mandiri,kemandirian
busana	352	busana,berbusana,busananya
duel	352	duel,berduel
gembala	352	gembala,penggembala,gembalaku
sembur	351	semburan,menyemburkan,penyembur,menyembur,semburkan
kerbau	350	kerbau
dik	350	dik,didikan
gumam	350	bergumam,menggumam,menggumamkan
keburu	350	keburukan,keburu,keburukannya
bentang	350	terbentang,membentang,membentangkan,bentangan
paskah	349	paskah
aspek	349	aspek
maksimum	349	maksimum
rombong	349	rombongan,rombongannya
capa	349	mencapainya,capa,kucapai
kelana	349	berkelana,pengelana
order	348	order
norma	348	norma,normai
harum	348	harum,keharuman,mengharumkan,pengharum
kesatria	347	kesatria
aurora	347	aurora
kumuh	347	kumuh
metro	347	metro
rileks	347	rileks
hamburger	347	hamburger
rayap	347	merayap,rayap
lai	347	lai,lainya
fitnah	347	fitnah,memfitnah,difitnah,memfitnahku
pesisir	345	pesisir
jatah	345	jatah,jatahku,jatahmu,penjatahan
butir	345	butir,sebutir,butiran
mud	345	pengemudinya,mud,mengemudilah,mengemudinya,mudi,mengemudimu
merinding	344	merinding
landa	344	melanda,dilanda
konsisten	343	konsisten
taring	343	taring,taringnya,bertaring
komplot	343	komplotan,berkomplot,komplotannya
item	342	item
terompet	342	terompet,terompetnya
sorang	342	sesorang,sorang
pirsa	341	pemirsa
supermarket	341	supermarket
lara	341	lara
gagap	341	gagap,tergagap
sundal	340	sundal
duh	340	duh
rangkul	340	merangkul,rangkul,merangkulnya,merangkulmu,rangkullah
radikal	339	radikal
ekspedisi	339	ekspedisi
provokasi	339	memprovokasi,provokasi,memprovokasinya,memprovokasiku,diprovokasi
balkon	338	balkon
cengeng	338	cengeng
malik	338	malik
saw	338	saw
resimen	337	resimen
loh	337	loh,lohan
tangkal	337	penangkal,menangkal,penangkalnya
tuk	336	tuk
lamban	336	lamban
kolega	336	kolega,kolegaku,kolegamu,koleganya
verifikasi	336	memverifikasi,verifikasi,diverifikasi,memverifikasinya
sembrono	335	sembrono,kesembronoan
unggah	335	mengunggah,unggah,diunggah,mengunggahnya
pundak	335	pundak,pundakku,pundakmu,pundaknya
lambang	334	lambang
volume	334	volume,volumenya
kabung	333	berkabung
redam	333	peredam,meredam,teredam
basi	332	basi
perspektif	332	perspektif
bangsal	331	bangsal
spektakuler	331	spektakuler
open	331	open
lumur	331	berlumuran,dilumuri,melumuri,berlumur
adakan	330	adakan
paramedis	330	paramedis
patriot	330	patriot
organisme	329	organisme
anjal	329	anjali
anjak	329	beranjak
peser	329	sepeser,sepeserpun
galang	329	penggalangan,galangan,menggalang
curah	329	mencurahkan,curah,curahkan,tercurah,curahan,dicurahkan
asai	328	dikuasai
duri	328	duri,durinya
gigih	328	gigih,kegigihan,kegigihanmu
ratap	328	meratap,meratapi,ratapan
kantin	327	kantin
tempa	327	ditempa,menempa,tempa,penempa
buyut	327	buyut,buyutku,buyutmu,buyutnya
oven	326	oven
kebaji	326	kebajikan,kebajikanmu
sakura	326	sakura,sakurai
elevator	326	elevator,elevatornya
ganjil	326	ganjil,keganjilan
sobek	326	sobek,menyobek,sobekan,menyobeknya
kawal	326	kawal,dikawal,kawalan
maestro	325	maestro
primitif	325	primitif
navigasi	325	navigasi,menavigasi
kloning	325	kloning,mengkloning,kloningan
hangus	325	hangus,menghanguskan,hanguskan
lahap	325	melahap,lahap,pelahap,melahapnya,dilahap
pit	324	pit
rim	324	rim,terim
gegabah	323	gegabah
astronomi	323	astronomi
lotus	323	lotus
relatif	323	relatif
hama	322	hama
sekadar	322	sekadar
plaza	322	plaza
pincang	322	pincang
nyeri	322	nyeri
acar	322	acar,acarnya
grafik	322	grafik,grafiknya
federasi	321	federasi
kerangka	321	kerangka,kerangkanya
organisir	321	terorganisir,mengorganisir
ungkit	321	mengungkit,mengungkitnya,ungkit,pengungkit,diungkit
ambisius	320	ambisius
katup	320	katup,katupnya
lemas	320	lemas,lemaskan,melemaskan
kerut	320	kerutan,berkerut,mengerut,mengerutkan,kerut,mengkerut
murung	319	murung,pemurung
ulas	319	ulasan,mengulas,ulasannya
gadai	319	gadai,menggadaikan,pegadaian,menggadaikannya,gadaikan,digadaikan
statistik	318	statistik
biadab	318	biadab,kebiadaban
bingkai	318	bingkai,dibingkai,membingkai,bingkainya
frustrasi	317	frustrasi
persik	317	persik
pesiar	317	pesiar
memo	317	memo,memonya
pangku	317	pangkuan,pangkuanku,pangkuanmu,pangkuannya,berpangku
desainer	316	desainer
koktail	316	koktail
bordil	315	bordil
realistis	315	realistis
etika	314	etika
lubuk	314	lubuk
semen	314	semen,semennya
sandal	314	sandal,sandalku,sandalmu,sandalnya
lampias	314	melampiaskan,melampiaskannya,pelampiasan,lampiaskan
tebang	314	menebang,penebang,ditebang,penebangan,tebang,menebangnya
rum	313	rum
